brand,condition,ram_gb,storage_gb,carrier,price,usd_discount,user_rating,num_support_tickets_30d,days_since_purchase,expedited_shipping,returned
Google,New,6,256,T-Mobile,821.77,53.66,4.51,2,98,0,0
Samsung,OpenBox,12,128,Unlocked,781.06,102.2,4.25,1,38,1,0
Samsung,New,8,128,Unlocked,326.42,22.83,4.26,0,34,0,0
OnePlus,New,6,256,Verizon,1191.53,49.78,4.97,0,35,0,0
Samsung,New,16,256,Unlocked,534.03,102.08,5.0,1,20,0,0
Apple,New,8,512,AT&T,670.0,125.26,3.23,0,105,0,0
Samsung,New,8,128,Unlocked,572.41,145.63,4.27,0,117,0,0
Samsung,Refurbished,8,256,Unlocked,1135.79,11.0,4.25,0,99,0,0
Xiaomi,New,8,128,Unlocked,942.71,0.0,4.98,1,6,0,0
Samsung,New,8,128,Verizon,745.89,21.48,3.67,2,113,0,0
Samsung,OpenBox,8,256,AT&T,730.4,16.06,2.91,0,97,0,1
Google,OpenBox,12,128,Unlocked,889.51,174.01,4.81,1,9,0,0
Samsung,New,8,256,Unlocked,575.76,160.41,4.88,0,3,0,0
Google,Refurbished,8,128,Unlocked,933.76,20.2,3.51,0,30,0,0
Samsung,New,6,128,Verizon,729.3,182.62,4.34,0,58,1,0
Apple,New,12,256,AT&T,964.32,156.83,5.0,1,42,0,0
Google,New,8,128,T-Mobile,956.86,0.0,3.86,1,77,0,0
Apple,OpenBox,8,128,T-Mobile,719.41,18.19,4.45,0,83,0,0
Apple,New,16,128,Unlocked,398.4,0.0,4.65,0,57,0,1
Samsung,New,8,128,T-Mobile,795.7,74.81,3.69,1,46,0,0
Google,OpenBox,6,256,Unlocked,531.12,81.04,4.12,0,68,0,0
OnePlus,New,8,128,Verizon,867.3,80.93,3.55,1,13,0,1
Apple,New,8,256,Unlocked,793.55,0.0,4.32,0,4,0,0
Apple,OpenBox,16,256,AT&T,720.64,0.0,4.0,0,95,0,0
Xiaomi,New,8,256,AT&T,564.98,95.61,4.5,1,19,0,1
Apple,New,8,128,Unlocked,1111.09,117.33,4.72,1,117,0,0
Apple,New,8,256,T-Mobile,750.19,0.0,5.0,0,66,0,0
Apple,Refurbished,8,512,T-Mobile,1367.74,3.13,5.0,1,63,1,0
Samsung,New,6,128,T-Mobile,857.68,141.34,4.5,1,99,0,0
OnePlus,New,12,256,Unlocked,927.35,6.54,4.24,0,25,1,0
Google,New,6,64,T-Mobile,858.63,79.12,4.21,2,66,0,0
Google,New,12,128,AT&T,925.15,0.83,3.92,1,56,0,0
Apple,Refurbished,12,256,Verizon,1090.39,129.89,4.62,0,60,1,0
Apple,New,6,128,Unlocked,1092.93,0.0,4.15,1,110,0,0
Samsung,New,12,64,AT&T,461.35,61.73,4.66,0,118,1,0
Apple,New,12,64,AT&T,1038.21,136.42,3.93,0,49,1,0
Apple,New,8,64,Verizon,959.37,116.6,4.17,0,47,0,0
Apple,New,8,256,T-Mobile,857.9,52.15,4.62,0,32,0,0
Apple,Refurbished,6,128,Unlocked,1226.76,38.08,4.34,0,46,0,0
Samsung,OpenBox,6,256,Verizon,1235.61,66.03,3.44,0,52,0,0
Google,New,12,512,Unlocked,1049.01,2.64,4.39,1,9,1,0
Apple,New,6,128,Unlocked,730.42,74.0,4.0,0,28,0,0
Samsung,New,8,128,Unlocked,587.65,75.03,4.99,1,94,0,0
Google,New,8,128,Unlocked,1015.97,54.92,4.89,0,86,0,0
Google,New,6,512,Unlocked,1149.1,140.02,3.26,2,9,0,0
Google,New,12,128,Unlocked,403.7,15.77,4.8,1,107,0,0
Samsung,OpenBox,12,128,Unlocked,1088.98,0.0,4.59,0,17,0,0
OnePlus,OpenBox,12,512,AT&T,793.93,48.48,3.66,0,20,0,1
Apple,New,6,128,Unlocked,452.02,87.44,4.84,0,7,1,1
Samsung,Refurbished,8,128,Unlocked,953.27,73.6,3.76,2,19,0,0
Apple,New,12,512,Unlocked,1050.07,70.93,4.97,1,23,0,0
Samsung,New,8,512,Unlocked,772.7,12.42,4.08,0,107,0,0
Samsung,OpenBox,12,128,Unlocked,617.38,21.05,3.64,1,53,1,1
Apple,New,8,128,T-Mobile,1226.66,50.7,5.0,1,24,1,0
Google,New,8,128,Verizon,702.9,45.97,3.63,0,5,0,0
Apple,OpenBox,8,128,Unlocked,1105.08,145.89,4.0,0,30,1,1
Apple,New,12,128,Unlocked,517.13,95.83,4.1,0,49,1,1
Apple,OpenBox,6,128,Unlocked,941.52,48.05,4.17,2,53,0,0
Samsung,New,12,256,AT&T,935.25,145.7,4.75,0,58,1,0
Apple,OpenBox,8,256,T-Mobile,1042.15,106.78,4.43,0,24,1,0
Samsung,New,6,512,Unlocked,1178.46,0.0,4.9,0,14,0,0
Apple,New,12,256,Unlocked,671.0,0.0,4.59,0,58,0,0
Google,New,8,64,Verizon,964.57,0.43,3.56,0,7,0,1
Xiaomi,OpenBox,8,128,Unlocked,549.36,115.7,4.67,0,107,0,0
Samsung,New,16,256,Unlocked,546.86,133.49,4.52,0,38,1,0
Samsung,OpenBox,12,128,Verizon,722.77,0.0,4.09,0,78,0,0
OnePlus,New,8,64,Verizon,940.05,119.52,5.0,0,78,1,1
Xiaomi,New,12,256,Unlocked,1218.91,117.24,4.7,3,5,1,0
Samsung,New,8,128,AT&T,1258.97,163.7,4.87,0,73,0,0
OnePlus,New,8,64,Unlocked,771.92,137.02,4.89,1,76,0,1
OnePlus,Refurbished,6,256,Unlocked,917.22,161.11,4.19,1,16,0,1
Google,New,6,512,AT&T,1057.46,109.3,4.72,0,70,0,1
Samsung,New,8,256,Verizon,1018.38,107.3,4.56,2,11,0,0
Apple,New,8,128,Verizon,812.72,59.76,4.12,0,56,0,0
Apple,New,12,256,Verizon,866.74,129.22,3.79,1,23,0,0
Samsung,New,8,512,Verizon,825.76,0.06,4.41,0,39,0,0
Samsung,OpenBox,8,64,T-Mobile,804.16,71.68,4.69,1,105,1,0
Samsung,New,12,256,Verizon,774.89,112.39,4.41,1,107,0,0
Samsung,New,16,256,Unlocked,823.68,164.49,4.31,1,111,0,0
Samsung,New,8,256,AT&T,760.72,51.32,4.41,1,115,0,0
OnePlus,New,16,128,Unlocked,600.21,137.99,4.26,0,63,0,0
Apple,New,12,512,AT&T,1039.77,68.17,5.0,1,103,0,0
Apple,New,6,128,Unlocked,963.58,139.22,4.54,1,108,0,1
Google,New,8,64,Unlocked,1262.85,31.92,4.16,0,33,1,0
OnePlus,OpenBox,8,64,AT&T,931.29,123.56,3.5,1,16,0,0
Xiaomi,Refurbished,12,128,Verizon,758.27,74.28,4.3,1,48,0,1
OnePlus,Refurbished,8,64,Unlocked,712.18,8.89,4.11,1,79,0,1
OnePlus,OpenBox,8,256,Unlocked,860.42,70.8,4.09,0,15,1,0
Apple,New,12,512,AT&T,971.63,159.3,4.87,0,78,0,0
Samsung,OpenBox,8,64,T-Mobile,796.16,18.85,4.44,1,39,1,1
Apple,New,8,256,Unlocked,526.54,0.0,3.56,2,54,0,1
Samsung,New,12,512,Unlocked,687.42,103.92,4.71,0,46,0,0
Xiaomi,New,16,64,Unlocked,853.97,0.0,3.61,2,88,0,1
Apple,New,12,256,Unlocked,1012.86,173.8,4.75,1,40,1,0
Samsung,Refurbished,8,512,Unlocked,523.12,172.29,4.16,1,57,1,0
Apple,OpenBox,6,256,T-Mobile,908.32,142.3,4.44,0,76,0,0
Apple,New,8,256,Unlocked,898.65,79.33,4.39,0,102,0,0
Apple,New,8,512,Unlocked,750.65,179.88,4.33,0,55,0,0
Apple,New,8,256,Unlocked,720.88,160.73,4.5,0,17,1,0
Xiaomi,New,16,128,Unlocked,688.01,48.04,4.44,0,67,1,0
Samsung,OpenBox,12,128,Unlocked,880.98,166.33,5.0,1,3,0,0
OnePlus,Refurbished,8,256,Unlocked,1097.9,25.3,4.51,1,79,0,1
Google,New,8,128,Unlocked,1113.51,68.18,4.52,1,45,0,0
Apple,New,8,128,Verizon,602.72,0.0,4.05,0,77,1,0
Apple,New,8,128,Unlocked,808.86,88.76,4.59,1,16,0,0
Google,New,12,256,Verizon,367.43,62.33,3.89,0,60,0,0
Apple,New,6,256,T-Mobile,874.02,52.87,4.98,0,22,1,0
OnePlus,New,12,128,Unlocked,981.48,70.06,3.66,0,66,0,1
Apple,New,6,128,Unlocked,1195.61,45.23,3.98,0,6,0,0
Samsung,New,8,128,T-Mobile,456.98,82.5,3.59,1,63,0,0
Google,New,16,128,Unlocked,610.63,157.01,4.61,0,52,1,0
Apple,OpenBox,6,256,Unlocked,881.71,16.29,4.19,0,16,0,0
Apple,New,6,128,AT&T,493.95,131.75,4.74,0,88,0,0
Xiaomi,OpenBox,8,512,Verizon,887.89,92.91,3.91,0,100,1,0
Apple,New,8,128,T-Mobile,987.06,102.45,4.67,0,67,1,0
Samsung,New,6,64,Unlocked,568.12,78.16,4.69,0,62,0,0
Samsung,New,6,512,Unlocked,879.17,36.96,4.51,1,43,0,0
Apple,OpenBox,6,128,Unlocked,583.31,106.69,4.42,0,33,0,0
Google,New,8,128,Unlocked,1152.59,111.13,4.47,1,2,0,0
Google,New,8,128,Unlocked,895.46,31.97,3.94,0,58,0,0
Samsung,New,12,256,Unlocked,709.19,0.0,3.86,2,61,0,0
OnePlus,Refurbished,12,128,Unlocked,577.61,85.12,4.67,0,4,0,0
Apple,New,6,256,Unlocked,935.61,125.28,4.22,1,39,1,0
Apple,New,8,256,Unlocked,1148.75,140.31,4.63,1,67,1,0
Samsung,OpenBox,6,512,Unlocked,680.27,152.2,5.0,0,29,0,0
Xiaomi,New,8,256,Verizon,753.28,102.28,4.17,0,71,1,1
Apple,New,8,256,Unlocked,684.53,64.21,4.1,2,54,0,0
Apple,OpenBox,12,256,AT&T,1192.21,79.87,4.24,0,111,0,0
Samsung,New,8,128,Unlocked,430.1,5.41,4.42,2,21,0,0
Google,New,8,256,Unlocked,1132.83,39.04,4.71,0,5,0,0
Apple,New,12,256,T-Mobile,767.02,76.81,4.39,0,39,1,0
Samsung,New,12,64,T-Mobile,834.24,64.0,5.0,1,96,0,0
Google,Refurbished,8,256,Unlocked,775.06,85.52,4.61,0,111,1,1
Samsung,New,8,128,Unlocked,902.71,0.0,4.79,1,75,0,1
Apple,New,16,256,T-Mobile,689.44,10.91,4.38,0,73,0,1
Apple,New,8,128,Unlocked,1082.84,126.54,4.91,1,87,0,0
Samsung,New,12,64,Unlocked,1091.78,30.0,4.3,0,118,0,0
Samsung,New,12,64,Unlocked,633.65,39.43,4.08,0,113,0,1
OnePlus,New,8,128,Unlocked,996.84,85.7,4.85,0,75,0,1
Samsung,OpenBox,8,64,AT&T,771.57,24.13,4.37,1,42,0,0
Google,New,6,128,Verizon,861.36,146.38,4.52,1,12,0,0
Xiaomi,OpenBox,8,256,Unlocked,1185.53,4.59,4.89,0,20,0,0
Samsung,New,8,128,Unlocked,701.71,80.09,4.47,0,80,1,0
Samsung,New,12,512,Unlocked,1053.84,35.08,4.33,0,9,0,0
Xiaomi,OpenBox,12,256,AT&T,950.57,89.37,4.13,2,104,0,1
Apple,OpenBox,16,128,T-Mobile,807.31,50.15,4.93,1,57,1,0
Google,New,16,128,Unlocked,930.83,78.58,4.23,1,109,0,0
Google,New,12,128,AT&T,904.65,153.28,4.37,3,103,0,0
Apple,OpenBox,6,128,Unlocked,595.16,38.75,4.54,2,66,1,0
Samsung,New,8,128,Verizon,716.52,38.25,4.54,0,51,0,0
Apple,New,8,256,Unlocked,620.04,61.05,4.91,2,15,0,0
Apple,New,8,256,Unlocked,789.14,168.44,4.37,0,115,0,1
Samsung,New,6,128,Unlocked,1145.91,74.62,5.0,0,77,1,0
Apple,New,8,256,AT&T,977.83,154.05,4.28,0,50,0,0
Google,New,8,128,Unlocked,534.83,69.39,4.59,1,18,1,0
OnePlus,Refurbished,8,256,Unlocked,789.86,151.38,4.31,1,102,1,0
Google,New,12,512,T-Mobile,901.4,104.44,5.0,1,7,1,0
Apple,New,8,128,AT&T,1013.7,113.27,4.22,1,80,0,0
Apple,Refurbished,8,256,Unlocked,706.83,0.0,4.27,0,26,1,0
Apple,New,8,256,Unlocked,577.76,0.0,4.46,0,76,1,0
Apple,New,8,128,AT&T,837.6,144.21,4.27,2,12,0,0
Xiaomi,New,8,64,Unlocked,975.19,143.47,4.56,0,96,0,0
Samsung,New,8,256,Unlocked,901.67,225.29,5.0,1,54,0,0
Apple,New,8,128,Unlocked,655.37,0.0,4.47,1,52,0,0
OnePlus,Refurbished,12,128,Unlocked,1236.02,109.15,4.49,1,113,1,0
Samsung,OpenBox,6,256,Verizon,828.26,18.57,4.29,1,23,0,0
Apple,New,16,128,AT&T,892.62,35.56,4.15,0,79,0,1
Apple,New,12,64,Unlocked,704.37,49.87,4.45,0,68,0,0
Samsung,OpenBox,8,512,T-Mobile,1093.43,102.94,4.4,0,83,0,0
Google,New,8,128,Verizon,975.81,40.16,4.99,3,78,1,0
Apple,OpenBox,8,256,Verizon,919.23,82.02,3.92,0,96,1,0
OnePlus,New,12,256,Unlocked,596.64,129.92,5.0,1,42,0,0
OnePlus,OpenBox,12,128,Unlocked,1090.69,147.68,4.33,1,29,1,0
OnePlus,OpenBox,12,256,Verizon,1016.52,121.56,4.47,0,81,0,0
Apple,New,12,256,AT&T,1073.29,107.11,3.87,2,69,0,1
Apple,New,8,128,Unlocked,858.15,71.5,4.68,0,109,1,0
OnePlus,OpenBox,12,256,Unlocked,833.53,45.86,3.92,0,85,0,0
Apple,New,8,512,Unlocked,809.94,112.34,4.59,1,29,1,0
Samsung,New,8,512,Unlocked,1351.38,16.95,4.54,1,37,0,0
Google,New,8,128,Unlocked,730.66,87.15,4.24,0,83,0,0
Apple,New,12,128,Unlocked,589.03,15.46,3.37,0,47,0,0
Google,New,6,256,Unlocked,767.88,77.52,5.0,0,111,0,1
Xiaomi,New,8,512,T-Mobile,732.71,16.78,3.87,0,84,0,0
Google,New,8,256,AT&T,1127.17,55.97,4.54,1,45,0,1
Samsung,OpenBox,16,128,Unlocked,551.68,39.44,4.04,0,97,0,0
OnePlus,New,8,512,Unlocked,726.52,32.21,4.92,1,83,0,0
Samsung,New,8,128,Unlocked,891.92,74.76,4.21,0,44,1,0
Google,New,8,128,Unlocked,1129.02,0.0,4.02,1,51,1,0
OnePlus,OpenBox,8,256,AT&T,1006.89,0.0,4.7,0,75,0,0
Google,New,12,128,Unlocked,1206.18,128.22,3.76,0,30,0,0
Apple,OpenBox,16,256,T-Mobile,926.07,88.85,4.19,0,80,0,0
Apple,New,12,128,Unlocked,805.2,36.6,4.75,0,40,0,0
Apple,New,12,256,T-Mobile,1038.22,138.43,5.0,1,111,0,0
Samsung,Refurbished,6,512,AT&T,549.22,41.65,3.92,1,69,0,0
Samsung,OpenBox,8,128,AT&T,473.83,45.22,4.09,0,94,0,1
Samsung,New,8,256,T-Mobile,1064.78,33.0,4.58,0,66,0,0
Samsung,New,12,256,Unlocked,896.32,194.4,3.4,0,24,0,0
Google,New,8,128,Unlocked,1062.08,94.11,5.0,0,80,1,0
OnePlus,New,12,256,Unlocked,662.48,91.74,3.9,1,75,0,0
Apple,OpenBox,6,256,AT&T,1132.65,107.98,4.18,0,18,0,0
Google,OpenBox,8,128,T-Mobile,997.48,0.0,4.53,0,114,0,0
Samsung,New,8,512,Unlocked,843.15,44.36,4.43,1,11,1,1
Samsung,New,12,128,AT&T,895.62,107.3,3.92,0,46,0,0
Apple,New,12,128,Unlocked,926.32,79.75,5.0,0,15,1,1
Google,New,8,128,Unlocked,661.52,212.33,3.11,1,92,0,0
Xiaomi,OpenBox,12,256,Verizon,765.3,47.89,3.84,0,52,0,0
Google,New,12,512,Unlocked,922.85,136.59,4.08,2,65,0,1
OnePlus,New,8,128,Unlocked,756.47,128.36,3.93,1,108,1,0
Xiaomi,New,12,64,AT&T,526.73,88.57,5.0,2,53,1,0
Apple,Refurbished,8,128,Unlocked,914.88,99.46,3.57,0,59,0,0
Samsung,New,8,256,Unlocked,1033.93,62.59,5.0,0,68,1,0
Samsung,New,6,128,Unlocked,1085.08,0.0,4.26,0,111,0,0
Xiaomi,New,8,128,Unlocked,967.11,100.95,3.72,0,51,0,0
Apple,New,8,128,Verizon,1030.03,105.71,3.35,1,30,1,1
Samsung,New,6,128,T-Mobile,1067.25,115.14,4.29,0,38,0,0
OnePlus,New,8,256,Unlocked,867.52,83.79,4.05,0,66,1,0
Apple,New,12,256,AT&T,383.84,138.22,4.52,0,91,0,0
Google,New,8,128,AT&T,1105.15,28.04,4.17,0,103,0,1
Samsung,OpenBox,6,128,AT&T,653.47,168.1,4.88,1,64,0,1
Xiaomi,New,6,128,Verizon,601.21,20.73,4.33,0,57,1,0
OnePlus,New,8,256,Unlocked,607.25,73.53,4.19,0,112,1,0
Apple,New,12,128,AT&T,1396.61,120.85,4.89,0,80,1,0
Google,OpenBox,12,128,Unlocked,946.92,49.1,4.51,0,2,0,0
Apple,OpenBox,8,256,Unlocked,620.84,124.94,4.79,0,78,0,1
Samsung,OpenBox,12,128,Unlocked,699.65,59.43,4.97,0,92,0,1
Samsung,New,8,256,Unlocked,849.84,87.09,4.25,0,92,0,0
OnePlus,New,16,128,Unlocked,969.33,69.13,4.42,0,19,0,0
Apple,New,6,128,T-Mobile,911.44,45.39,4.82,2,61,0,0
Apple,New,8,256,Unlocked,645.71,215.06,3.17,1,91,0,0
Google,New,8,128,Unlocked,919.77,29.62,4.35,0,112,0,1
Samsung,New,8,128,T-Mobile,715.54,0.0,4.29,1,104,0,0
Samsung,New,6,256,Unlocked,1080.32,31.78,4.59,0,94,1,0
Apple,New,6,128,Unlocked,862.39,87.88,4.0,0,94,1,0
Apple,New,8,512,AT&T,682.95,57.39,4.95,0,42,0,0
OnePlus,New,12,128,T-Mobile,1001.57,141.11,4.03,0,71,0,0
Apple,OpenBox,12,512,Verizon,934.31,138.93,4.17,0,5,0,0
Samsung,New,6,256,Unlocked,745.53,60.9,4.07,1,15,0,0
Xiaomi,OpenBox,12,128,Unlocked,1010.62,0.0,5.0,2,31,0,0
Apple,New,8,256,AT&T,988.41,3.01,3.36,0,115,1,0
Google,OpenBox,16,256,T-Mobile,1114.4,78.07,5.0,0,30,0,0
Apple,OpenBox,6,128,Unlocked,1006.23,0.0,5.0,1,39,0,0
OnePlus,New,12,128,T-Mobile,802.93,57.93,4.12,1,96,0,1
Google,Refurbished,16,512,Verizon,478.08,165.28,4.91,1,4,1,1
OnePlus,New,12,256,Unlocked,891.06,100.57,4.47,2,21,1,0
Apple,New,12,512,Unlocked,925.2,82.74,5.0,0,1,1,0
Samsung,OpenBox,8,256,Unlocked,861.26,17.55,4.88,0,72,0,0
Google,New,12,256,T-Mobile,200.0,90.9,5.0,1,88,0,0
Apple,New,8,256,Unlocked,999.34,64.49,3.62,0,111,0,1
Apple,New,8,256,AT&T,649.35,94.32,4.5,1,100,0,0
Apple,New,16,512,Unlocked,1000.86,123.63,3.54,1,87,0,1
Xiaomi,New,8,256,AT&T,1224.15,133.89,4.14,1,96,0,0
Google,New,8,64,Unlocked,794.38,87.73,5.0,0,110,1,0
Samsung,New,16,256,T-Mobile,946.47,110.72,4.63,0,67,0,1
Google,New,8,128,Unlocked,857.21,49.28,4.89,1,16,0,0
Samsung,New,6,512,AT&T,965.63,147.95,4.66,0,76,0,0
Samsung,New,8,256,Verizon,872.76,26.77,4.63,0,38,0,0
Samsung,New,12,256,Unlocked,736.26,67.55,4.14,1,108,0,0
Samsung,New,12,128,T-Mobile,650.91,154.2,4.05,0,64,1,0
Apple,New,6,256,Unlocked,1199.9,51.1,4.13,0,79,0,0
OnePlus,OpenBox,8,128,T-Mobile,946.48,0.0,3.03,0,62,1,0
Google,Refurbished,8,256,Unlocked,1032.71,55.35,4.36,0,42,1,0
Apple,New,12,256,Verizon,937.79,163.5,4.52,0,109,0,0
Samsung,New,12,128,T-Mobile,1064.67,0.0,4.09,0,114,0,0
Apple,OpenBox,16,128,T-Mobile,652.89,86.14,4.33,0,107,0,0
Xiaomi,OpenBox,8,256,Unlocked,868.3,41.96,4.66,0,115,1,0
OnePlus,New,8,128,Unlocked,961.21,69.94,4.84,0,3,1,0
Xiaomi,New,8,512,AT&T,1134.39,59.09,3.8,0,75,0,1
Apple,New,8,512,Unlocked,1438.08,137.63,4.0,0,51,0,0
Apple,New,8,256,T-Mobile,939.65,83.23,4.78,0,68,0,0
Apple,Refurbished,6,128,Unlocked,704.56,140.63,4.69,0,54,0,1
Apple,New,6,64,Unlocked,586.96,157.05,5.0,0,112,0,0
Apple,New,16,512,AT&T,650.94,81.79,5.0,0,98,0,1
Apple,New,6,512,Unlocked,679.69,58.43,5.0,0,93,1,0
Xiaomi,OpenBox,8,128,Unlocked,211.76,102.63,4.25,1,79,1,0
Apple,New,12,256,Unlocked,701.36,114.21,5.0,1,15,0,0
Apple,OpenBox,6,128,T-Mobile,1007.68,10.8,3.94,0,22,1,0
OnePlus,New,8,128,Verizon,866.59,94.16,5.0,0,115,0,0
Samsung,New,8,512,T-Mobile,793.1,64.79,4.63,0,6,0,0
Google,New,8,512,Unlocked,493.17,54.78,4.67,1,87,0,0
Samsung,New,8,512,Unlocked,1081.09,38.54,4.89,1,70,0,0
OnePlus,Refurbished,8,128,Unlocked,962.6,42.46,3.72,1,88,1,0
Samsung,New,8,128,Unlocked,847.16,155.34,3.86,0,118,1,1
Samsung,New,6,512,Unlocked,365.45,58.16,4.46,1,48,0,0
Google,New,6,256,Unlocked,742.03,148.63,4.57,1,71,0,1
Samsung,New,8,128,Unlocked,945.42,87.86,5.0,1,2,0,0
Apple,New,8,256,AT&T,843.72,12.04,3.93,0,42,0,1
Samsung,OpenBox,16,64,Unlocked,892.23,91.45,5.0,2,33,0,1
Apple,New,6,256,Unlocked,1000.8,8.72,4.27,0,98,0,1
Google,New,8,512,Unlocked,884.04,116.43,4.26,1,40,0,1
Apple,New,8,64,Unlocked,992.93,67.53,4.32,2,37,0,1
Apple,New,12,128,AT&T,664.42,131.31,4.25,0,55,0,0
Apple,New,8,256,AT&T,580.99,166.01,4.64,0,70,0,1
OnePlus,New,6,256,AT&T,955.02,0.0,4.2,0,84,0,0
Apple,New,8,128,Unlocked,1000.13,52.33,3.69,3,116,1,1
Google,OpenBox,8,64,Unlocked,964.17,7.43,4.27,1,54,1,0
OnePlus,OpenBox,12,256,AT&T,878.95,209.5,4.63,1,73,1,0
Apple,OpenBox,6,128,T-Mobile,778.71,53.58,3.7,1,45,0,0
Google,New,12,256,Unlocked,896.42,1.09,4.69,1,71,0,0
Apple,New,8,256,Unlocked,933.45,214.42,4.99,0,30,0,0
Apple,OpenBox,12,128,AT&T,946.65,36.44,5.0,0,29,0,0
Google,New,6,256,T-Mobile,1423.57,0.0,4.57,0,92,0,0
OnePlus,New,12,256,Unlocked,647.42,10.5,3.5,1,80,0,0
Apple,New,12,256,Unlocked,1559.72,88.59,4.72,0,94,1,0
Samsung,OpenBox,8,256,AT&T,573.5,82.74,4.88,0,87,1,0
Apple,New,8,128,AT&T,934.85,29.84,4.05,0,44,1,0
Samsung,New,6,128,Unlocked,587.13,50.9,4.36,1,94,0,0
Samsung,New,8,128,Unlocked,917.37,83.18,4.64,0,26,0,0
Samsung,New,12,128,Verizon,1066.07,159.43,5.0,1,1,0,0
Samsung,New,8,128,AT&T,857.17,100.0,4.27,3,27,0,1
Apple,New,12,128,AT&T,1064.08,46.21,4.85,1,82,0,0
Google,New,12,256,Unlocked,756.79,66.29,4.56,0,79,0,0
Samsung,OpenBox,12,128,Unlocked,399.03,126.18,4.5,0,88,0,0
Google,OpenBox,12,512,AT&T,987.88,180.8,5.0,0,92,0,0
Apple,New,8,256,Unlocked,856.74,13.72,3.98,0,27,0,0
Samsung,Refurbished,8,64,Unlocked,744.48,146.85,4.52,1,94,0,0
Samsung,New,6,256,Unlocked,759.68,61.23,4.41,0,57,0,0
Apple,OpenBox,12,128,Unlocked,939.45,0.0,3.65,0,104,1,1
Apple,New,16,512,AT&T,670.8,0.0,5.0,0,3,0,0
Samsung,New,8,512,Unlocked,932.55,160.05,4.81,2,90,0,0
Google,New,16,256,AT&T,1111.5,167.2,4.42,2,83,1,0
Apple,New,16,256,Verizon,1303.22,45.86,4.27,0,58,1,0
OnePlus,New,8,512,Unlocked,1159.0,67.27,4.4,0,104,0,1
Samsung,New,12,256,T-Mobile,885.58,0.0,4.75,0,32,1,0
Google,New,8,512,Unlocked,906.69,125.72,4.43,2,44,0,0
Samsung,New,8,128,AT&T,761.95,78.3,4.07,0,45,0,1
Samsung,New,6,512,Unlocked,747.56,0.0,4.14,3,58,1,0
Samsung,Refurbished,8,256,T-Mobile,1041.85,92.28,4.39,1,34,0,0
Xiaomi,New,12,128,Unlocked,782.35,0.0,3.93,0,81,0,1
Samsung,Refurbished,8,512,Verizon,930.54,113.45,4.57,0,12,0,0
Samsung,New,12,256,Unlocked,638.25,15.03,4.0,1,4,1,0
Samsung,New,12,512,Unlocked,1151.47,100.22,3.92,1,18,1,0
Google,New,12,64,Unlocked,779.06,40.82,5.0,0,53,0,0
Apple,New,8,256,Unlocked,1089.36,0.0,5.0,0,2,0,0
Samsung,New,8,256,Unlocked,695.16,139.77,4.47,0,76,0,0
Samsung,OpenBox,6,64,Unlocked,683.52,143.06,4.83,3,24,0,0
Xiaomi,New,8,256,AT&T,1142.17,48.69,4.91,2,90,0,0
Samsung,OpenBox,6,256,Unlocked,712.28,96.47,4.36,0,100,0,0
Samsung,New,6,128,Unlocked,505.06,106.29,4.54,0,102,0,1
Xiaomi,New,8,256,T-Mobile,621.21,108.23,4.27,0,64,0,0
Samsung,New,8,128,Verizon,1038.48,183.54,5.0,0,64,1,0
Apple,Refurbished,8,256,Unlocked,1017.34,105.01,5.0,0,47,0,0
Apple,New,8,512,Unlocked,682.25,58.54,5.0,1,16,0,0
Apple,New,12,128,Unlocked,711.02,105.67,4.53,0,29,0,0
Apple,New,8,256,Verizon,998.06,54.2,5.0,0,30,0,0
Samsung,New,16,128,T-Mobile,1139.5,16.07,4.36,1,71,1,0
Google,Refurbished,8,128,Verizon,834.86,153.18,5.0,0,3,1,1
Google,OpenBox,6,512,T-Mobile,971.93,112.05,4.17,1,116,0,0
Apple,OpenBox,16,128,AT&T,1042.16,0.0,3.75,0,15,1,0
Samsung,Refurbished,12,128,T-Mobile,1323.66,38.98,5.0,1,42,1,0
Apple,OpenBox,8,128,Verizon,595.74,125.46,4.73,0,40,0,0
Xiaomi,New,8,256,Verizon,702.88,0.0,4.66,1,101,1,0
Apple,New,8,256,AT&T,738.58,34.82,4.22,0,75,0,0
Samsung,New,8,128,AT&T,1032.06,239.69,3.98,0,112,1,0
Apple,New,12,128,Unlocked,794.58,60.13,4.02,0,109,1,0
Samsung,New,8,128,Unlocked,918.69,144.96,4.47,0,94,1,0
Samsung,New,6,128,Unlocked,876.81,170.03,4.32,0,18,0,0
Google,Refurbished,6,128,Unlocked,850.38,25.49,3.43,0,71,1,0
Apple,Refurbished,6,256,T-Mobile,873.63,95.98,5.0,1,72,0,0
OnePlus,New,8,256,AT&T,1076.58,203.53,4.19,1,36,1,0
Samsung,OpenBox,8,64,Unlocked,636.47,107.57,5.0,0,5,0,0
Google,New,12,256,Unlocked,817.34,221.93,4.05,0,4,0,0
OnePlus,New,8,256,Unlocked,582.64,41.79,4.48,0,46,1,0
Xiaomi,New,8,128,AT&T,899.84,187.83,4.89,0,88,0,0
Apple,New,8,128,T-Mobile,806.98,81.0,4.82,0,20,0,0
Apple,New,8,256,Unlocked,1085.23,60.35,4.27,1,114,0,0
Apple,New,8,64,Unlocked,848.94,118.4,4.65,0,35,0,0
Apple,New,8,256,T-Mobile,752.36,73.31,4.74,1,83,1,0
Samsung,New,16,256,Verizon,795.72,74.93,4.33,2,6,1,0
